"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Madeline/Material/M_Trimsheet_Gold.M_Trimsheet_Gold","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Wood.M_Wood","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Trimsheet_Wood.M_Trimsheet_Wood","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_WoodenColumns.M_WoodenColumns","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Ceramic.M_Ceramic","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Stone.M_Stone","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Orange_Marble.M_Orange_Marble","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Bricks_Tile.M_Bricks_Tile","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Black_Marble.M_Black_Marble","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Beige_Marble.M_Beige_Marble","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_RedMarble.M_RedMarble","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Trimsheet_Concrete.M_Trimsheet_Concrete","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Dirty_Concrete.M_Dirty_Concrete","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Concrete_Columns.M_Concrete_Columns","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Metal_Chandeliers.M_Metal_Chandeliers","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Emmitter.M_Emmitter","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Candle_Wax.M_Candle_Wax","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Metal.M_Metal","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Octagon_Tiles.M_Octagon_Tiles","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Angel_Altar_Wood.M_Angel_Altar_Wood","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Angel_Altar_White_Stone.M_Angel_Altar_White_Stone","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Trimsheet_Paintings.M_Trimsheet_Paintings","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Whitestone.M_Whitestone","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Trimsheet_Whitestone.M_Trimsheet_Whitestone","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Ceramic_dark.M_Ceramic_dark","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Square_Tiles.M_Square_Tiles","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/Modeling_build_Chpater_3/lambert1.lambert1","0","0","12","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBTrims.churchBTrims","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBTopCorners.churchBTopCorners","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBTopButtresses.churchBTopButtresses","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBTop.churchBTop","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBsideWallsC.churchBsideWallsC","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBsideWallsB.churchBsideWallsB","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBsideWallsA.churchBsideWallsA","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBPinnacles.churchBPinnacles","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBMidCorners.churchBMidCorners","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBMid.churchBMid","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBFacadeBottom.churchBFacadeBottom","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBEntrance.churchBEntrance","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBCornerButtresses.churchBCornerButtresses","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBButtressesBack.churchBButtressesBack","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_RedFabric.M_RedFabric","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Statue_Concrete.M_Statue_Concrete","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Metal_Door.M_Metal_Door","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Virgin_Statue_Stone.M_Virgin_Statue_Stone","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Virgin_Statue_WhiteStone.M_Virgin_Statue_WhiteStone","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_White_Fabric.M_White_Fabric","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Statue_Stone.M_Statue_Stone","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Saint_Statue_Stone.M_Saint_Statue_Stone","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Saint_Statue_Concrete.M_Saint_Statue_Concrete","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Pope_Statue_Stone.M_Pope_Statue_Stone","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Pope_Statue_Concrete.M_Pope_Statue_Concrete","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Floor_Tiles.M_Floor_Tiles","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Organ.M_Organ","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Metal_Columns.M_Metal_Columns","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Metal02.M_Metal02","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBBottomCorners.churchBBottomCorners","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBBottomButtresses.churchBBottomButtresses","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBBottom.churchBBottom","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBBackWall.churchBBackWall","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBApseButtress.churchBApseButtress","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBApseB.churchBApseB","0","0","12","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBapseA.churchBapseA","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building02_TopFloor_Brick.M_Building02_TopFloor_Brick","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building02_Shops_A_Brick.M_Building02_Shops_A_Brick","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Statue_Wood.M_Statue_Wood","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Saint_Statue_Wood.M_Saint_Statue_Wood","0","0","21","1","0.000000","0","0"
"/Game/Madeline/Material/M_Pope_Statue_Wood.M_Pope_Statue_Wood","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Modeling/Build/clock_tower/churchBApseB_BaseColor_Mat.churchBApseB_BaseColor_Mat","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Material/Chapter_1floor_Pillar/1floor_Pillar.1floor_Pillar","0","0","21","1","0.000000","0","0"
"/Game/GameFiles/Material/1floor_tiles/error_stop_Albedo_Mat.error_stop_Albedo_Mat","0","0","21","1","0.000000","0","0"
"/Game/AmplifyAnimationPack/Materials/DemoScene/M_Water.M_Water","0","0","50","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_StreetClockMat01.M_StreetClockMat01","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building01_Glass.M_Building01_Glass","0","0","40","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_SPStreetLight01Mat02.M_SPStreetLight01Mat02","0","0","40","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_SPStreetLight01Mat01.M_SPStreetLight01Mat01","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_SPStreetLight01_Light.M_SPStreetLight01_Light","0","0","21","1","0.000000","0","0"
"/Game/Polar/Materials/_M_Master_Cloth._M_Master_Cloth","0","0","114","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Ground05_B.Material_Ground05_B","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Ground05_A.Material_Ground05_A","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Decoration01.Material_Decoration01","0","0","21","1","0.000000","0","0"
"/Game/Materials/M_MetalBeam_Painted.M_MetalBeam_Painted","0","0","42","1","0.000000","0","0"
"/Game/Meshes/curtain/Velvet_Plain_Raven.Velvet_Plain_Raven","0","0","12","1","0.000000","0","0"
"/Game/Meshes/DefaultMaterial.DefaultMaterial","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_ColorNeon01.Material_ColorNeon01","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Counter01.Material_Counter01","0","0","21","1","0.000000","0","0"
"/Game/MSPresets/MS_DefaultMaterial/MS_DefaultMaterial.MS_DefaultMaterial","0","0","50","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Wall08.Material_Wall08","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Wall07.Material_Wall07","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Wall06.Material_Wall06","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Wall05.Material_Wall05","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Wall03.Material_Wall03","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Wall02.Material_Wall02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_ColorNeon02.Material_ColorNeon02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Wall01.Material_Wall01","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Vent02.Material_Vent02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Vent01.Material_Vent01","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_TrashCan.Material_TrashCan","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Table02.Material_Table02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Table01.Material_Table01","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Stairs03.Material_Stairs03","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Stairs02.Material_Stairs02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Stairs01.Material_Stairs01","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Speaker.Material_Speaker","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Sofa02.Material_Sofa02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Sofa01.Material_Sofa01","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Pillow.Material_Pillow","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Pillar02.Material_Pillar02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_PaddedSofa02.Material_PaddedSofa02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_PaddedSofa01.Material_PaddedSofa01","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Generic03.Material_Generic03","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Light02.Material_Light02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_ColorNeon03.Material_ColorNeon03","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Light01.Material_Light01","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Ground03.Material_Ground03","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Ground02.Material_Ground02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Fence03.Material_Fence03","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Fence02.Material_Fence02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_ElectricBox02.Material_ElectricBox02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_ElectricalTower01_B.Material_ElectricalTower01_B","0","0","46","1","0.000000","0","46"
"/Game/Cyberpunk_NightClub/Materials/Material_ElectricalTower01_A.Material_ElectricalTower01_A","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Door04.Material_Door04","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Door02.Material_Door02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Door01.Material_Door01","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Delimitation02.Material_Delimitation02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Delimitation01.Material_Delimitation01","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Decoration02.Material_Decoration02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Counter02.Material_Counter02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Chair.Material_Chair","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Ceiling06.Material_Ceiling06","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Ceiling05.Material_Ceiling05","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Carpet.Material_Carpet","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Cable02.Material_Cable02","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Cable01.Material_Cable01","0","0","21","1","0.000000","0","0"
"/Game/KingArthur/Materials/MM_WhiteFill.MM_WhiteFill","0","0","21","1","0.000000","0","0"
"/Game/KingArthur/Materials/MM_Master_Floor.MM_Master_Floor","0","0","21","1","0.000000","0","0"
"/Game/KingArthur/Materials/MM_Candle.MM_Candle","0","0","21","1","0.000000","0","0"
"/Game/KingArthur/Materials/MM_Base2sided.MM_Base2sided","0","0","114","1","0.000000","0","0"
"/Game/KingArthur/Materials/MM_Banner_Cloth.MM_Banner_Cloth","0","0","155","1","0.000000","0","0"
"/Game/Meshes/Cliff_Albedo_Mat.Cliff_Albedo_Mat","0","0","21","1","0.000000","0","0"
"/Game/Megascans/Surfaces/Leather_oi2uoap0/Albedo_2K_oi2uoap1_Mat.Albedo_2K_oi2uoap1_Mat","0","0","21","1","0.000000","0","0"
"/Game/Megascans/3D_Assets/Decorative_Statuettes_Pack_ug4kaisva/Statue1_Albedo_Mat.Statue1_Albedo_Mat","0","0","21","1","0.000000","0","0"
"/Game/Cyberpunk_NightClub/Materials/Material_Generic02.Material_Generic02","0","0","21","1","0.000000","0","0"
"/Game/WeaponPack/Models/Uzi/MC.MC","0","0","36","1","0.000000","0","0"
"/Game/WeaponPack/Models/Uzi/MB.MB","0","0","36","1","0.000000","0","0"
"/Game/WeaponPack/Models/Uzi/MA.MA","0","0","36","1","0.000000","0","0"
"/Game/WeaponPack/Models/MP5K/MP5K_M2.MP5K_M2","0","0","36","1","0.000000","0","0"
"/Game/WeaponPack/Models/MP5K/MP5K_M1.MP5K_M1","0","0","36","1","0.000000","0","0"
"/Game/WeaponPack/Models/Moosberg/BM.BM","0","0","36","1","0.000000","0","0"
"/Game/WeaponPack/Models/Moosberg/AM.AM","0","0","36","1","0.000000","0","0"
"/Game/WeaponPack/MuzzleFlashPack/Materials/M_Smoke_Wisp.M_Smoke_Wisp","0","0","112","1","0.000000","0","0"
"/Game/WeaponPack/MuzzleFlashPack/Materials/M_Dirt_2.M_Dirt_2","0","0","112","1","0.000000","0","0"
"/Game/WeaponPack/MuzzleFlashPack/Materials/M_master_Fire_Gun.M_master_Fire_Gun","0","0","56","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/M_Bark_01.M_Bark_01","0","0","48","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/MM_Tree_01.MM_Tree_01","0","0","48","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/M_Stone_Slab_01.M_Stone_Slab_01","0","0","21","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/M_Light_Pole_01.M_Light_Pole_01","0","0","21","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/M_Museum_Window_Frame_01.M_Museum_Window_Frame_01","0","0","21","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/M_Museum_Glass_01.M_Museum_Glass_01","0","0","40","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/M_Museum_Roof_01.M_Museum_Roof_01","0","0","21","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/M_Tar_01.M_Tar_01","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Pipes_Silver.M_Pipes_Silver","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Tires.M_Tires","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Lights.M_Lights","0","0","40","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Body.M_Body","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_SteamPunkVehicle01Mat01.M_SteamPunkVehicle01Mat01","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_SteamPunkVehicle_Mesh20.M_SteamPunkVehicle_Mesh20","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Pipes_Gold.M_Pipes_Gold","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Gears_StorageTanks.M_Gears_StorageTanks","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Adverts_Dumpster.M_Adverts_Dumpster","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building05_TopFloor_A.M_Building05_TopFloor_A","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Pipes_Copper.M_Pipes_Copper","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building04_FirstFloor_B.M_Building04_FirstFloor_B","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building03_UpperBuilding05.M_Building03_UpperBuilding05","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building03_UpperBuilding04.M_Building03_UpperBuilding04","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building03_UpperBuilding03.M_Building03_UpperBuilding03","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building03_UpperBuilding02.M_Building03_UpperBuilding02","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building03_UpperBuilding01.M_Building03_UpperBuilding01","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building03_GlassRoom.M_Building03_GlassRoom","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building03_Facade_G.M_Building03_Facade_G","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building03_Facade_F.M_Building03_Facade_F","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building03_Facade_A.M_Building03_Facade_A","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building03_Facade_B.M_Building03_Facade_B","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building02_RoofCorner.M_Building02_RoofCorner","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building02_CornerFacade.M_Building02_CornerFacade","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_Building02_CylindricalRoom.M_Building02_CylindricalRoom","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_SPStreetLight03_Mat01.M_SPStreetLight03_Mat01","0","0","21","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/M_Light_Pole_G_01.M_Light_Pole_G_01","0","0","40","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/M_Light_Pole_Glow_01.M_Light_Pole_Glow_01","0","0","21","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/M_Museum_Ornement_01.M_Museum_Ornement_01","0","0","21","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/M_Fence_01_Pillar_01.M_Fence_01_Pillar_01","0","0","21","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/M_Museum_Glass_02.M_Museum_Glass_02","0","0","40","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/M_Canopy_Roof_01.M_Canopy_Roof_01","0","0","21","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/M_Canopy_Glass_01.M_Canopy_Glass_01","0","0","40","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/M_Metallic_Trim_03.M_Metallic_Trim_03","0","0","21","1","0.000000","0","0"
"/Game/The_Rally_Point/Material/MM_Cobblestone_01.MM_Cobblestone_01","0","0","46","1","0.000000","0","46"
"/Game/SteamPunkEnvironment01/Materials/M_Building02_Props.M_Building02_Props","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_StreetProps_Mat01.M_StreetProps_Mat01","0","0","21","1","0.000000","0","0"
"/Game/SteamPunkEnvironment01/Materials/M_SPClock01Mat01.M_SPClock01Mat01","0","0","48","1","0.000000","0","0"
"/Game/Movies/PrologueVideoPlayer_Video_Mat1.PrologueVideoPlayer_Video_Mat1","0","0","9","1","0.000000","0","0"
"/Game/MilitaryWeapDark/FX/Materials/M_AssaultRifle_MuzzleFlash_4x1.M_AssaultRifle_MuzzleFlash_4x1","0","0","32","1","0.000000","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Game/KingArthur/Materials/MM_FillEmmisive.MM_FillEmmisive","0","0","21","1","0.000000","0","0"
"/Game/KingArthur/Materials/MM_FillBlack.MM_FillBlack","0","0","21","1","0.000000","0","0"
"/Game/KingArthur/Materials/MM_Decal.MM_Decal","0","0","31","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","21","1","0.000000","0","0"
"/Game/KingArthur/Materials/MM_PointLight1.MM_PointLight1","0","0","17","1","0.000000","0","0"
"/Game/KingArthur/Materials/MM_PointLight.MM_PointLight","0","0","17","1","0.000000","0","0"
"/Game/KingArthur/Materials/MM_Decal_02.MM_Decal_02","0","0","31","1","0.000000","0","0"
"/Game/KingArthur/Materials/MM_Decal_01.MM_Decal_01","0","0","43","1","0.000000","0","0"
"/Game/MilitaryWeapDark/FX/Materials/M_RockMesh_01.M_RockMesh_01","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","30","1","0.000000","0","0"
"/Game/Cinematics/Sequences/Cinematic_0513/Mask7_fbm/Volume4_copy001_Diffuse_Mat.Volume4_copy001_Diffuse_Mat","0","0","12","1","0.000000","0","0"
